,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
3385,low,161.0,422.0,18.0,macdh,-0.7356718604540967,-0.69641473881104,1.0,195.0,370.0,4H,-0.1270195870794948
3386,low,195.0,418.0,13.0,macdh,-0.6270373412845419,-0.5454239634096674,4.0,172.0,203.0,4H,-0.1270748551483145
3387,HLC/3,47.0,268.0,36.0,macds,-0.7057745816693278,-0.7287435497558963,3.0,41.0,209.0,4H,-0.1271843211076
3388,close,268.0,482.0,20.0,macd,-0.5744730286750378,-0.5983959684500822,2.0,18.0,77.0,4H,-0.1272926079320822
3389,close,15.0,100.0,6.0,macdh,-0.3055024726745264,-0.4221741186522071,5.0,118.0,44.0,4H,-0.127313787776628
3390,OHLC/4,199.0,508.0,6.0,macdh,-0.5043320342635655,-0.5133555102158291,6.0,109.0,5.0,4H,-0.1274700794615094
3391,HLC/3,187.0,582.0,8.0,macdh,-0.5175356768569848,-0.5012822470683297,4.0,112.0,257.0,4H,-0.1275569721297091
3392,open,194.0,217.0,34.0,macdh,-0.4837596739632682,-0.4293754436523792,5.0,83.0,171.0,4H,-0.127591660272344
3393,HLCC/4,83.0,92.0,24.0,macd,-0.6488717894343933,-0.808054478429991,6.0,139.0,49.0,4H,-0.1280029097140755
3394,low,136.0,558.0,23.0,macdh,-0.581983283838868,-0.4507595751321639,3.0,145.0,93.0,4H,-0.1280310044941615
3395,OHLC/4,159.0,210.0,10.0,macdh,-0.502785727933044,-0.524591209175318,1.0,145.0,10.0,4H,-0.1282619915405896
3396,low,113.0,165.0,25.0,macdh,-0.3474065019907792,-0.3798538142471999,5.0,59.0,151.0,4H,-0.1282896062612258
3397,HL/2,168.0,188.0,30.0,macdh,-0.5268857803685928,-0.5016524039685554,2.0,122.0,3.0,4H,-0.1283521420390013
3398,HL/2,53.0,252.0,48.0,macds,-0.6805144355646154,-0.7778696705471762,6.0,34.0,327.0,4H,-0.1284107524077212
3399,low,81.0,174.0,21.0,macdh,-0.3898665068391408,-0.3880603997018521,2.0,76.0,26.0,4H,-0.1284244643734468
3400,OHLC/4,46.0,421.0,8.0,macdh,-0.1323021379809091,-0.133939929959474,4.0,2.0,222.0,4H,-0.1285936110542177
3401,HLCC/4,77.0,93.0,21.0,macd,-0.6552965845419795,-0.8130177534726534,6.0,80.0,37.0,4H,-0.1286863970256368
3402,high,156.0,184.0,39.0,macdh,-0.4610764461688648,-0.4652472196889112,3.0,100.0,195.0,4H,-0.1289690718964555
3403,low,59.0,512.0,32.0,macd,-0.6926923461337804,-0.7767732115152876,4.0,50.0,61.0,4H,-0.129111484123496
3404,open,271.0,386.0,34.0,macdh,-0.6687449659970106,-0.5365866816642071,3.0,150.0,344.0,4H,-0.1291270477422496
3405,low,55.0,325.0,16.0,macdh,-0.2868169568745174,-0.2686172118498,6.0,34.0,41.0,4H,-0.1292108243724449
3406,open,148.0,152.0,22.0,macd,-0.5011387707635999,-0.5387470740553485,4.0,29.0,443.0,4H,-0.1292640141400271
3407,HLCC/4,180.0,438.0,11.0,macds,-0.5858134149067274,-0.461386669105567,1.0,9.0,411.0,4H,-0.1293117871664639
3408,low,122.0,559.0,35.0,macdh,-0.6004848757351158,-0.4509630782049914,6.0,130.0,46.0,4H,-0.1293930695304954
3409,HLC/3,65.0,122.0,5.0,macd,-0.6632660217623214,-0.8191432825580932,1.0,62.0,307.0,4H,-0.1295296538701611
3410,high,258.0,608.0,21.0,macd,-0.7134073838295759,-0.7616540251635446,4.0,88.0,380.0,4H,-0.1295343979602613
3411,open,2.0,215.0,14.0,macd,-0.7358245238132318,-0.7385620524592402,1.0,131.0,328.0,4H,-0.1295409506052846
3412,open,155.0,553.0,29.0,macd,-0.7169353406542774,-0.7602479853780838,1.0,18.0,114.0,4H,-0.1296676836467905
3413,HLC/3,248.0,379.0,33.0,macdh,-0.6804947189502861,-0.5345074316100322,4.0,94.0,400.0,4H,-0.1297109337818027
260,OHLC/4,104.0,143.0,9.0,macds,-0.7311859079225334,-0.7461883316851625,4.0,117.0,148.0,4H,-0.12971158092228513
3414,HLCC/4,47.0,98.0,42.0,macd,-0.6875507470877648,-0.529396575613321,2.0,85.0,336.0,4H,-0.1297415390705578
3415,HL/2,173.0,280.0,30.0,macdh,-0.807701868575912,-0.6764686230283371,6.0,181.0,311.0,4H,-0.1297735680307896
3416,open,89.0,456.0,24.0,macdh,-0.59378600656406,-0.6143192437910403,4.0,161.0,352.0,4H,-0.1298349982183388
3417,low,205.0,562.0,7.0,macdh,-0.5412906714118616,-0.5054874248611104,3.0,72.0,153.0,4H,-0.1298405346630399
3418,OHLC/4,225.0,220.0,48.0,macdh,-0.6345081486171076,-0.575001087122818,3.0,193.0,290.0,4H,-0.1298431491215062
3419,HLCC/4,241.0,300.0,33.0,macdh,-0.5823372736171822,-0.4700474306070035,1.0,61.0,492.0,4H,-0.1298580128996995
3420,low,53.0,278.0,47.0,macds,-0.7315698138272247,-0.753160852773623,1.0,153.0,364.0,4H,-0.1301371133092946
3421,open,59.0,185.0,2.0,macdh,-0.2337503013900856,-0.2246630569896729,3.0,35.0,295.0,4H,-0.1301700419012592
3422,HL/2,162.0,216.0,5.0,macdh,-0.3941410499871352,-0.4023320089748296,1.0,99.0,252.0,4H,-0.1304532080536967
3423,low,294.0,605.0,22.0,macd,-0.6516105892871273,-0.5683979268089605,3.0,77.0,141.0,4H,-0.1304960270116564
3424,HLC/3,178.0,414.0,7.0,macdh,-0.5303519916344309,-0.5245089370794518,6.0,92.0,86.0,4H,-0.130557661091874
3425,HLCC/4,60.0,133.0,29.0,macd,-0.6743908620450708,-0.827634971259674,1.0,116.0,165.0,4H,-0.1306983687558133
3426,HLC/3,140.0,566.0,19.0,macdh,-0.5374719377083955,-0.5211878973889017,4.0,134.0,419.0,4H,-0.1308619440441863
3427,close,141.0,326.0,15.0,macdh,-0.5557663260782537,-0.504071805576299,6.0,89.0,172.0,4H,-0.1308654112484166
3428,HL/2,94.0,157.0,28.0,macds,-0.7574265628249173,-0.7410541655690248,5.0,128.0,54.0,4H,-0.1309433633923745
3429,OHLC/4,63.0,85.0,10.0,macds,-0.6402621789437976,-0.5857284899790721,3.0,81.0,103.0,4H,-0.1310393758364957
3430,HL/2,256.0,433.0,2.0,macdh,-0.651007894701334,-0.8649174648348893,4.0,196.0,358.0,4H,-0.1310811685748477
3431,OHLC/4,133.0,662.0,7.0,macdh,-0.617598228246107,-0.6084625817559443,6.0,189.0,124.0,4H,-0.1311284887124609
3432,HLCC/4,144.0,174.0,34.0,macdh,-0.4600394381535212,-0.4914144159814973,4.0,95.0,4.0,4H,-0.1312444616167443
492,close,77.0,504.0,47.0,macdh,-0.5468318615338675,-0.5170162157053578,4.0,118.0,20.0,4H,-0.13126511424274803
3433,close,23.0,436.0,37.0,macdh,-0.2808801109957837,-0.2686277257916984,1.0,30.0,182.0,4H,-0.131299889133789
3434,close,80.0,618.0,34.0,macdh,-0.5041221645319814,-0.561599413716464,4.0,130.0,464.0,4H,-0.1313260277781053
3435,open,98.0,169.0,7.0,macds,-0.7477202575039988,-0.7623142920752417,5.0,142.0,446.0,4H,-0.1316167209569954
3436,low,74.0,572.0,39.0,macdh,-0.5751182335007656,-0.4962118849355932,2.0,86.0,44.0,4H,-0.1316754350368062
3437,HLCC/4,5.0,170.0,8.0,macdh,-0.7251651757809437,-0.7896091989576982,5.0,281.0,129.0,4H,-0.1318164800142867
3438,HL/2,256.0,275.0,13.0,macdh,-0.6246500266870167,-0.6114355779779967,2.0,135.0,150.0,4H,-0.1318397101768965
3439,low,34.0,168.0,43.0,macdh,-0.4408626595130718,-0.4331711546774858,2.0,103.0,144.0,4H,-0.1318402537862796
3440,low,125.0,518.0,36.0,macdh,-0.6152872401351464,-0.4672500450013849,3.0,126.0,171.0,4H,-0.1319995394293579
402,high,58.0,341.0,5.0,macds,-0.7220493161568161,-0.7967398835653469,1.0,174.0,194.0,4H,-0.1320224547109886
3441,close,167.0,485.0,7.0,macdh,-0.5319334189989865,-0.5412295140842904,3.0,103.0,206.0,4H,-0.1320615057552059
3442,close,190.0,322.0,33.0,macdh,-0.8332521692246397,-0.6921603642024231,3.0,183.0,12.0,4H,-0.1321339415540707
3443,HLCC/4,220.0,415.0,34.0,macdh,-0.6966168834474937,-0.5523639107736031,6.0,150.0,388.0,4H,-0.1321671466214583
324,close,53.0,441.0,44.0,macds,-0.7556674316466079,-0.7644580098198809,6.0,7.0,138.0,4H,-0.132205070049547
383,high,55.0,135.0,8.0,macd,-0.6893175452510035,-0.8389157241598619,1.0,110.0,301.0,4H,-0.13225107765034416
3444,OHLC/4,20.0,219.0,45.0,macds,-0.7640485516892975,-0.7577254012802234,1.0,138.0,345.0,4H,-0.132301346679883
3445,HLC/3,177.0,209.0,38.0,macdh,-0.8269924591036264,-0.7007513834311958,5.0,186.0,217.0,4H,-0.1323452935396903
3446,close,16.0,169.0,3.0,macdh,-0.7311668140002113,-0.7949519437640016,3.0,381.0,10.0,4H,-0.1324765815029654
3447,open,108.0,129.0,26.0,macds,-0.7474469894869713,-0.780132332653653,4.0,115.0,221.0,4H,-0.1326181266016848
3448,open,28.0,151.0,2.0,macd,-0.5295788328903259,-0.5509272810940489,6.0,70.0,275.0,4H,-0.1326492996033355
3449,HL/2,109.0,257.0,21.0,macdh,-0.7698875989404456,-0.7594174351913504,1.0,182.0,160.0,4H,-0.132736173313959
3450,HL/2,151.0,477.0,23.0,macdh,-0.6026886448793742,-0.4851172534230691,4.0,141.0,246.0,4H,-0.1327424734016391
153,HLCC/4,67.0,633.0,44.0,macdh,-0.6136214780347994,-0.6355226657777601,6.0,191.0,118.0,4H,-0.13275807576738416
3451,high,280.0,399.0,23.0,macdh,-0.6347062409355151,-0.6144246142305368,6.0,134.0,432.0,4H,-0.1327590720587408
3452,low,96.0,372.0,45.0,macdh,-0.8308529095991404,-0.7056583047686898,2.0,190.0,474.0,4H,-0.1328595767201482
3453,HL/2,72.0,248.0,49.0,macds,-0.6391730968936491,-0.6137899737284296,6.0,7.0,103.0,4H,-0.1330239508772632
3454,HL/2,84.0,119.0,44.0,macd,-0.2799751623010201,-0.280875329221896,4.0,6.0,230.0,4H,-0.1331224958567616
3455,HLCC/4,68.0,276.0,34.0,macds,-0.7360262956207247,-0.8013872327895747,2.0,89.0,205.0,4H,-0.1331267246236524
3456,close,106.0,373.0,37.0,macdh,-0.8435675684378077,-0.6999510335185872,2.0,196.0,384.0,4H,-0.1331728952663317
3457,HL/2,127.0,273.0,37.0,macdh,-0.834111871205759,-0.7098138636278377,2.0,168.0,98.0,4H,-0.1332936898528959
3458,close,149.0,491.0,22.0,macdh,-0.577171950054606,-0.5152752219289245,3.0,124.0,228.0,4H,-0.1334990435528235
3459,low,101.0,513.0,17.0,macdh,-0.5179670771345954,-0.5758314633158955,3.0,154.0,62.0,4H,-0.1336275004010006
3460,close,82.0,610.0,36.0,macdh,-0.5537991187535187,-0.5403805658447812,4.0,106.0,89.0,4H,-0.1337767547583927
3461,low,88.0,656.0,31.0,macdh,-0.5388727867305656,-0.5557999619770893,5.0,99.0,474.0,4H,-0.133812982501201
3462,close,3.0,162.0,28.0,macdh,-0.7498263112917132,-0.7990165221669109,6.0,281.0,308.0,4H,-0.1338213712128908
3463,high,269.0,368.0,14.0,macdh,-0.6392377973149038,-0.6251870222703372,1.0,164.0,284.0,4H,-0.1338467664398734
3464,OHLC/4,255.0,331.0,35.0,macdh,-0.7083779055999005,-0.565091404736267,5.0,126.0,248.0,4H,-0.1339198599029713
3465,HLC/3,256.0,301.0,12.0,macdh,-0.7816325189545115,-0.7682903905119927,2.0,395.0,408.0,4H,-0.1339253131898393
3466,HL/2,20.0,51.0,38.0,macdh,-0.2848805695423256,-0.2635389804441033,5.0,49.0,300.0,4H,-0.1339324734965735
3467,HLC/3,145.0,451.0,10.0,macdh,-0.6517713020119991,-0.6144052141902272,6.0,161.0,237.0,4H,-0.1339369666874397
3468,HLCC/4,58.0,220.0,35.0,macds,-0.7600843800372403,-0.7920193026052714,6.0,98.0,75.0,4H,-0.1340352992767762
3469,high,54.0,264.0,38.0,macds,-0.8163725476152826,-0.7385329758748976,2.0,146.0,324.0,4H,-0.134103287634195
3470,HLCC/4,184.0,497.0,6.0,macdh,-0.5404586137364694,-0.5603745225248905,1.0,130.0,370.0,4H,-0.1343105942400555
3471,HLCC/4,140.0,318.0,34.0,macdh,-0.5890501308335354,-0.5147719653603217,3.0,101.0,308.0,4H,-0.1343648619558969
3472,low,92.0,300.0,49.0,macdh,-0.8443379180149564,-0.7229354103633479,6.0,189.0,497.0,4H,-0.1346558608666291
3473,low,219.0,319.0,7.0,macdh,-0.5511184203831434,-0.5544532766776079,4.0,102.0,137.0,4H,-0.1347100372157586
3474,low,156.0,190.0,26.0,macdh,-0.4136017564307458,-0.4229469232772652,2.0,74.0,134.0,4H,-0.1347924064060918
3475,OHLC/4,53.0,163.0,25.0,macds,-0.8456590664694551,-0.7242450552292112,2.0,143.0,455.0,4H,-0.1348073629114806
3476,HLC/3,99.0,631.0,37.0,macdh,-0.6310749885802147,-0.4854526327881515,1.0,109.0,432.0,4H,-0.1348256756342563
3477,OHLC/4,198.0,629.0,8.0,macdh,-0.5541020507597076,-0.5537315475962575,2.0,86.0,149.0,4H,-0.1348941152124621
3478,HL/2,209.0,351.0,21.0,macdh,-0.7141599959318257,-0.5741042949649555,3.0,138.0,168.0,4H,-0.1349933956666669
3479,HL/2,271.0,296.0,32.0,macdh,-0.7088082265668098,-0.5823092694866533,6.0,100.0,70.0,4H,-0.1352938019008338
3480,HL/2,161.0,549.0,8.0,macdh,-0.5519634345458749,-0.5615904283403064,5.0,160.0,185.0,4H,-0.1353546969444075
3481,open,113.0,283.0,14.0,macdh,-0.7946035630752695,-0.7807214795029116,2.0,168.0,424.0,4H,-0.1353844783199884
3482,OHLC/4,95.0,264.0,7.0,macdh,-0.2162678768366188,-0.2132367929447432,5.0,14.0,257.0,4H,-0.1355447308567886
3483,close,83.0,406.0,49.0,macdh,-0.6436190146019568,-0.6449862249648917,2.0,168.0,14.0,4H,-0.1355533282510581
3484,close,91.0,546.0,33.0,macdh,-0.5669348026888966,-0.5498268375142927,3.0,136.0,229.0,4H,-0.1356072825306565
3485,HLCC/4,26.0,25.0,17.0,macds,-0.4900710437384584,-0.5089882167861955,4.0,104.0,495.0,4H,-0.13561953688532
3486,HL/2,233.0,316.0,21.0,macdh,-0.6109850918425621,-0.5105229953490968,2.0,75.0,28.0,4H,-0.1356371439276276
3487,OHLC/4,73.0,141.0,35.0,macdh,-0.3485744590671565,-0.3582022779009793,6.0,44.0,402.0,4H,-0.1356702526271459
3488,close,101.0,194.0,16.0,macds,-0.7798427741391728,-0.8013752188500755,2.0,64.0,60.0,4H,-0.1357170207308441
3489,OHLC/4,268.0,700.0,16.0,macds,-0.4233414585593439,-0.5928811710904703,6.0,35.0,299.0,4H,-0.1359000093530314
3490,low,245.0,518.0,2.0,macdh,-0.5530021826179046,-0.7571735222159799,6.0,108.0,73.0,4H,-0.1359433093890027
3491,open,148.0,545.0,21.0,macdh,-0.5870446577393129,-0.5359695899806921,4.0,91.0,458.0,4H,-0.1360297058104707
3492,HLC/3,186.0,472.0,6.0,macdh,-0.5523105806479208,-0.5708914632163941,6.0,164.0,76.0,4H,-0.136126381300429
3493,HL/2,62.0,121.0,16.0,macd,-0.7268610546536697,-0.869709899398946,2.0,92.0,101.0,4H,-0.1362370616472272
3494,open,108.0,657.0,38.0,macd,-0.809652023756221,-0.7833649331780538,4.0,26.0,230.0,4H,-0.1363873762111636
3495,low,173.0,531.0,9.0,macd,-0.6731988217551489,-0.9429927000749794,3.0,24.0,100.0,4H,-0.136428118503532
3496,open,225.0,300.0,9.0,macdh,-0.6372850185938869,-0.664219336014905,6.0,178.0,89.0,4H,-0.1364369988649082
3497,close,32.0,164.0,20.0,macdh,-0.4580635213034922,-0.4635627398252035,6.0,120.0,356.0,4H,-0.1365856765347239
3498,close,97.0,527.0,20.0,macdh,-0.5464631177621081,-0.5844168573396672,2.0,107.0,464.0,4H,-0.1367071383302986
146,HL/2,188.0,404.0,22.0,macdh,-0.7328247749184287,-0.5818518175021153,2.0,84.0,436.0,4H,-0.13676908127860143
3499,HLCC/4,97.0,104.0,45.0,macds,-0.7872964987906845,-0.8161839542940836,5.0,125.0,65.0,4H,-0.136981564257667
3500,open,202.0,659.0,5.0,macdh,-0.566629603373807,-0.569434147593959,5.0,89.0,420.0,4H,-0.1371758262762754
3501,low,99.0,388.0,24.0,macdh,-0.7661156493794536,-0.8425046232256006,4.0,192.0,88.0,4H,-0.1371857091513247
3502,open,98.0,455.0,39.0,macdh,-0.6056318707793876,-0.5334236336850124,3.0,106.0,164.0,4H,-0.1372325038639392
3503,HL/2,123.0,261.0,50.0,macdh,-0.859830641864423,-0.7556404976562248,6.0,195.0,363.0,4H,-0.1374873406125621
3504,close,177.0,694.0,37.0,macd,-0.6935033250983538,-0.937605566015696,3.0,21.0,131.0,4H,-0.1375232852800626
3505,HLCC/4,98.0,255.0,50.0,macdh,-0.214699895166143,-0.2170176303953556,3.0,3.0,325.0,4H,-0.1376696765867628
3506,low,80.0,282.0,17.0,macds,-0.7977313644745225,-0.8184451790662132,5.0,154.0,306.0,4H,-0.137711037829274
3507,low,187.0,212.0,24.0,macdh,-0.4635293817741172,-0.470235929528757,6.0,73.0,286.0,4H,-0.1377816689789402
3508,HLC/3,37.0,39.0,4.0,macdh,-0.2926546390493494,-0.3743428938801365,5.0,71.0,153.0,4H,-0.1380210782712568
3509,low,178.0,396.0,18.0,macdh,-0.7014794147242756,-0.625980164176205,2.0,90.0,185.0,4H,-0.1381154462631748
3510,open,73.0,435.0,33.0,macd,-0.8211407184435974,-0.8029475103908331,3.0,51.0,488.0,4H,-0.1381618835080356
3511,low,86.0,654.0,24.0,macdh,-0.5746956513358316,-0.5745532026903873,4.0,111.0,179.0,4H,-0.1382354347041051
3512,close,189.0,649.0,17.0,macd,-0.7055590466157268,-0.9370290395671108,1.0,19.0,49.0,4H,-0.1382872484718566
3513,OHLC/4,198.0,676.0,35.0,macd,-0.7054798184291289,-0.9375048715374747,1.0,27.0,201.0,4H,-0.138305475132254
3514,HLCC/4,171.0,384.0,15.0,macdh,-0.6870929514767689,-0.6419335997332993,6.0,163.0,260.0,4H,-0.1383202028628303
3515,open,225.0,288.0,37.0,macds,-0.8076205501666709,-0.8195740396419451,3.0,12.0,62.0,4H,-0.1383412987940347
3516,open,98.0,129.0,37.0,macd,-0.8146711360847181,-0.8127633862267711,3.0,116.0,441.0,4H,-0.1383573230389373
3517,high,55.0,113.0,20.0,macd,-0.7498299981172001,-0.8860152044559695,1.0,92.0,133.0,4H,-0.1385121888659936
3518,HL/2,16.0,453.0,18.0,macdh,-0.2733555711005676,-0.2558749808286638,1.0,23.0,116.0,4H,-0.1385202020614134
3519,OHLC/4,142.0,207.0,46.0,macdh,-0.8679424885150846,-0.76609167737638,1.0,170.0,151.0,4H,-0.1385512861205978
3520,HLC/3,209.0,299.0,13.0,macdh,-0.620670575291508,-0.7148143645690609,6.0,191.0,450.0,4H,-0.1385910631098637
3521,close,225.0,294.0,22.0,macdh,-0.7224022230014009,-0.6158000721260306,6.0,136.0,138.0,4H,-0.138714976673996
3522,OHLC/4,197.0,496.0,4.0,macdh,-0.5608849953894253,-0.5979203518708354,3.0,72.0,376.0,4H,-0.1389533585799389
3523,HLC/3,76.0,218.0,47.0,macds,-0.8225968646882794,-0.8165849039180343,3.0,80.0,108.0,4H,-0.1390217643897062
3524,HL/2,66.0,559.0,2.0,macdh,-0.7543445066558128,-0.8918799463694921,1.0,198.0,74.0,4H,-0.1390951671759108
3525,HL/2,118.0,112.0,39.0,macd,-0.8213625341444631,-0.8194859829684711,6.0,47.0,300.0,4H,-0.1391165513941872
3526,HL/2,15.0,498.0,21.0,macdh,-0.8295436792203216,-0.8116633267704053,3.0,191.0,59.0,4H,-0.1391313688172403
3527,HLCC/4,85.0,562.0,46.0,macdh,-0.6994373650490694,-0.6422813726181484,5.0,190.0,491.0,4H,-0.1391687742586894
3528,high,71.0,181.0,48.0,macdh,-0.8221359013013837,-0.8196585098879007,1.0,195.0,376.0,4H,-0.1391699653201278
3529,close,53.0,159.0,15.0,macd,-0.7576701595707638,-0.8914837574170659,6.0,134.0,217.0,4H,-0.1392786461002866
3530,HL/2,54.0,653.0,36.0,macdh,-0.5997087233415267,-0.563529868747406,2.0,139.0,269.0,4H,-0.1393100445145549
3531,close,106.0,543.0,19.0,macdh,-0.561889436277835,-0.6029699555099843,6.0,96.0,53.0,4H,-0.1394265589313304
3532,close,176.0,390.0,24.0,macdh,-0.7279786028086798,-0.6217795626359716,4.0,154.0,440.0,4H,-0.1395196685837488
3533,close,168.0,587.0,49.0,macdh,-0.6899333176302513,-0.6570348105560454,6.0,185.0,19.0,4H,-0.1395882671704748
20,open,282.0,408.0,4.0,macdh,-0.5626171751600472,-0.6046514859926401,4.0,83.0,107.0,4H,-0.13961627041192104
3534,open,11.0,124.0,39.0,macds,-0.6707248744037106,-0.6768762466704159,1.0,133.0,84.0,4H,-0.1396588020098877
3535,low,268.0,280.0,23.0,macdh,-0.7272441492773148,-0.6250566469419503,6.0,106.0,124.0,4H,-0.1397173333526477
3536,HLCC/4,78.0,126.0,43.0,macds,-0.8296784029661363,-0.8225505029683698,5.0,24.0,331.0,4H,-0.1397582486123805
3537,low,131.0,438.0,36.0,macdh,-0.659518429950976,-0.5175340210424649,3.0,97.0,369.0,4H,-0.1397714945881073
3538,open,11.0,104.0,3.0,macds,-0.5714595603800916,-0.5976747545347195,1.0,167.0,315.0,4H,-0.1398020266381452
3539,close,118.0,129.0,49.0,macds,-0.8493144983268932,-0.804321869525294,2.0,123.0,214.0,4H,-0.1398039586128657
3540,close,53.0,177.0,43.0,macdh,-0.5744033413790579,-0.5951359176135881,4.0,126.0,394.0,4H,-0.139843097642368
3541,open,84.0,107.0,2.0,macds,-0.8048008428381007,-0.8499994082658816,2.0,49.0,268.0,4H,-0.1398692820809088
3542,close,284.0,326.0,7.0,macds,-0.7765186292526141,-0.8834528439044932,2.0,29.0,442.0,4H,-0.1400011966807942
110,low,221.0,322.0,41.0,macdh,-0.7534069194856862,-0.6071614840881501,6.0,92.0,139.0,4H,-0.1400108491616697
3543,HLC/3,89.0,105.0,7.0,macd,-0.806432378636589,-0.8514469159833965,5.0,119.0,364.0,4H,-0.1400431405648184
3544,low,90.0,599.0,41.0,macdh,-0.7058189541166463,-0.649131313465458,4.0,177.0,260.0,4H,-0.1400852390529867
3545,OHLC/4,213.0,285.0,21.0,macdh,-0.7480136532177477,-0.6148408028426544,1.0,143.0,79.0,4H,-0.1402623632983032
3546,close,68.0,265.0,8.0,macds,-0.8017457747979735,-0.8607082304616448,5.0,74.0,455.0,4H,-0.1402762699117788
3547,OHLC/4,219.0,377.0,42.0,macdh,-0.7478528059665109,-0.6152727434943513,5.0,126.0,346.0,4H,-0.1402851447888792
3548,HLC/3,80.0,120.0,11.0,macd,-0.8110206611142213,-0.8555120680777674,4.0,151.0,369.0,4H,-0.1405311768670178
3549,HLC/3,91.0,225.0,39.0,macds,-0.84549904779844,-0.821246577076627,6.0,22.0,451.0,4H,-0.1405666286598922
3550,close,98.0,120.0,30.0,macd,-0.8113887660907136,-0.8558378403619736,2.0,139.0,254.0,4H,-0.1405702731764043
3551,open,95.0,194.0,42.0,macds,-0.8463289672021141,-0.8221334751710544,2.0,33.0,221.0,4H,-0.1406632053521707
3552,high,140.0,267.0,39.0,macdh,-0.5252927984748894,-0.5308048024207659,1.0,78.0,168.0,4H,-0.1407490363525862
3553,high,80.0,122.0,17.0,macd,-0.8137518457630747,-0.857927853906935,6.0,66.0,168.0,4H,-0.14082105123381
382,HL/2,131.0,177.0,3.0,macdh,-0.19720681432327936,-0.20969395191714768,4.0,15.0,489.0,4H,-0.14114719273961174
3554,high,222.0,381.0,35.0,macdh,-0.7574655272742579,-0.61934701130217,6.0,115.0,244.0,4H,-0.1411939396989276
3555,OHLC/4,202.0,306.0,13.0,macdh,-0.6130662839228284,-0.578605618512555,4.0,90.0,30.0,4H,-0.1415772118517756
3556,close,109.0,637.0,49.0,macdh,-0.6885103808287886,-0.687625902408487,2.0,161.0,225.0,4H,-0.1416243697817365
3557,HLC/3,202.0,354.0,49.0,macdh,-0.7994369771606589,-0.8883445986597501,4.0,83.0,415.0,4H,-0.141625643625494
3558,HLC/3,14.0,613.0,34.0,macdh,-0.8520028063976247,-0.8349977619257627,3.0,193.0,480.0,4H,-0.1417083504506993
3559,HLC/3,100.0,657.0,39.0,macdh,-0.7175344035706446,-0.662213445143403,4.0,165.0,230.0,4H,-0.1417960037212288
3560,OHLC/4,113.0,488.0,38.0,macdh,-0.672295221918635,-0.5305364132798449,1.0,148.0,449.0,4H,-0.1418366296384429
3561,low,55.0,352.0,16.0,macdh,-0.2334307210722259,-0.2351230381816014,3.0,9.0,100.0,4H,-0.141846572661704
3562,HLC/3,97.0,494.0,36.0,macdh,-0.7076289178105465,-0.6730970476691349,3.0,188.0,432.0,4H,-0.1419095107628411
154,HL/2,126.0,488.0,36.0,macdh,-0.6689402461682877,-0.5342300166372927,2.0,129.0,126.0,4H,-0.14192814705609794
3563,HLCC/4,29.0,94.0,9.0,macdh,-0.833359703793997,-0.8587119151019971,2.0,395.0,11.0,4H,-0.1419863709205741
3564,HLC/3,254.0,516.0,34.0,macdh,-0.3499007565269519,-0.3411352858647286,3.0,12.0,9.0,4H,-0.1420237325679292
3565,HLC/3,138.0,304.0,50.0,macdh,-0.2983986023627152,-0.2825654074097484,4.0,5.0,74.0,4H,-0.1420577390334673
3566,HLC/3,264.0,294.0,39.0,macdh,-0.7626966534412888,-0.6286930635227573,2.0,129.0,91.0,4H,-0.1422265209139317
3567,high,130.0,241.0,41.0,macdh,-0.8587387910938203,-0.8380864907825755,6.0,175.0,247.0,4H,-0.1422557962879048
3568,high,46.0,178.0,43.0,macd,-0.7892274956934793,-0.9129370371076726,5.0,142.0,189.0,4H,-0.1423096470766537
3569,HLC/3,102.0,138.0,49.0,macds,-0.8458737641727309,-0.8533976460673339,4.0,11.0,288.0,4H,-0.142398581237122
3570,low,47.0,134.0,9.0,macd,-0.8074385768110894,-0.8944354989826466,6.0,133.0,310.0,4H,-0.1424206087842291
3571,low,279.0,523.0,6.0,macds,-0.6902974319219811,-0.6981189961449071,3.0,11.0,20.0,4H,-0.1424641707608615
3572,OHLC/4,45.0,184.0,33.0,macd,-0.7912883174381943,-0.9143043582374066,6.0,92.0,441.0,4H,-0.1425044780211632
3573,HLCC/4,16.0,11.0,17.0,macds,-0.7102072914821547,-0.6797964811202293,6.0,205.0,399.0,4H,-0.1425514906679876
3574,close,18.0,421.0,24.0,macdh,-0.3044888184290609,-0.31718654587797,1.0,25.0,380.0,4H,-0.1425615648174669
3575,OHLC/4,24.0,74.0,26.0,macdh,-0.8573623541438388,-0.8453171069946201,5.0,250.0,450.0,4H,-0.1425874667188215
3576,OHLC/4,134.0,154.0,21.0,macds,-0.8115866498492783,-0.8943272790078105,5.0,95.0,471.0,4H,-0.1426583252429517
3577,HLC/3,111.0,496.0,34.0,macdh,-0.6760563186690486,-0.5375588569369939,1.0,131.0,420.0,4H,-0.1427248608730381
3578,low,168.0,651.0,30.0,macdh,-0.7181391254942127,-0.6761242904967892,5.0,168.0,305.0,4H,-0.1428221147068684
3579,high,91.0,106.0,30.0,macdh,-0.425207995349712,-0.42868648505702,5.0,79.0,371.0,4H,-0.1428741738811488
