,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn,corr,corr_low,corr_high
198,low,195,374,32,macds,398,7,6,10,0.02,1342,516,111,182,240,234,371,874,329,238,752,199,338,675,828,508,311,287,898,804,431,349,337,455,996,148,462,375,975,117,15,27,51,2,894,2,21,33,18,882,7,4,0.14,0.08,1.0,1.04,1.19,1.13,False,False,False,True,True,False,False,True,False,True,True,False,False,False,True,True,False,0.0,False,True,0.0,0.0,0.0
199,low,212,404,32,macd,335,8,6,5,0.17,340,751,331,80,902,380,351,740,275,131,467,312,32,989,863,641,310,252,826,673,382,329,57,610,505,888,532,651,326,999,10,35,51,18,396,4,20,101,18,503,5,11,0.07,0.22,1.03,1.19,1.02,1.18,True,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
200,OHLC/4,212,508,31,macds,293,8,6,2,0.34,2100,290,143,336,692,223,95,323,218,271,722,300,11,999,773,529,433,351,791,676,398,395,497,221,393,806,785,210,919,441,5,28,48,11,649,16,18,80,1,936,25,15,0.39,0.01,1.03,1.05,1.17,1.06,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,0.0,False,True,0.0,0.0,0.0
201,HL/2,174,427,33,macds,74,6,6,18,0.13,2613,232,169,236,62,324,386,201,231,345,946,283,363,514,579,557,417,389,856,523,450,256,85,814,186,92,666,491,148,315,20,26,98,14,537,12,13,36,2,425,1,24,0.19,0.16,1.01,1.0,1.13,1.02,False,True,False,True,True,True,True,True,False,False,True,True,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
202,low,195,387,35,macds,392,8,6,3,0.22,2684,403,291,342,798,215,47,409,210,276,617,209,286,838,787,546,498,262,928,919,401,400,677,822,640,768,251,85,965,159,8,48,81,20,583,6,10,23,10,829,20,17,0.26,0.13,1.09,1.01,1.05,1.17,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
203,HL/2,188,431,31,macdh,271,6,6,3,0.39,2420,213,258,18,48,362,349,328,160,175,360,321,350,413,870,681,339,323,973,549,490,363,537,488,61,219,156,595,811,765,4,49,54,4,528,4,52,85,11,17,14,20,0.06,0.27,1.09,1.08,1.02,1.05,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
204,high,145,421,42,macdh,47,7,6,17,0.31,842,612,10,174,150,39,317,13,158,132,707,40,330,945,628,536,372,271,714,574,377,348,49,482,221,670,589,258,530,593,6,41,27,14,491,18,34,68,6,365,11,16,0.13,0.39,1.1,1.09,1.03,1.15,True,True,True,True,False,False,False,True,False,False,True,True,False,True,False,False,False,0.0,False,True,0.0,0.0,0.0
205,HLCC/4,172,506,42,macd,99,8,6,16,0.24,2430,587,199,242,996,166,209,630,55,342,605,10,12,44,899,524,336,324,908,793,473,438,333,779,400,470,714,862,632,116,25,35,3,3,788,9,34,72,9,505,8,21,0.03,0.24,1.11,1.15,1.17,1.09,True,True,True,True,False,True,True,True,False,True,False,False,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
206,open,154,529,31,macd,92,6,6,15,0.24,2483,709,333,13,590,12,193,106,67,331,266,164,384,546,683,544,488,297,858,788,419,411,494,209,314,325,767,718,281,378,10,58,87,7,556,5,49,100,9,177,14,9,0.16,0.1,1.15,1.15,1.07,1.2,False,False,False,True,True,False,False,False,True,False,True,True,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
207,low,179,383,42,macd,118,8,6,11,0.3,548,852,366,80,963,398,375,399,121,239,593,6,49,710,707,557,420,333,924,858,462,284,768,934,223,531,232,671,333,134,14,55,53,11,553,7,24,44,8,601,5,19,0.16,0.35,1.16,1.0,1.14,1.19,False,False,True,False,False,False,True,True,False,True,False,True,True,True,False,False,True,0.0,False,True,0.0,0.0,0.0
208,low,150,517,39,macdh,168,7,6,7,0.1,519,442,283,267,540,389,188,937,8,196,219,53,11,829,616,579,475,261,950,810,425,251,22,777,550,998,596,110,780,202,2,44,95,19,789,2,47,31,1,820,23,17,0.12,0.2,1.2,1.07,1.17,1.04,True,False,True,True,False,False,False,True,True,True,True,False,False,True,False,True,False,0.0,False,True,0.0,0.0,0.0
209,open,162,374,29,macd,154,7,6,5,0.28,1892,348,177,370,38,392,85,319,254,190,971,160,269,786,940,798,419,301,975,682,466,418,636,941,124,249,725,700,941,193,2,42,46,19,787,4,33,6,16,551,11,3,0.05,0.07,1.02,1.07,1.02,1.15,True,False,False,False,True,False,True,False,True,True,True,True,True,False,False,False,False,0.0,False,True,0.0,0.0,0.0
210,open,171,376,32,macds,376,9,6,15,0.34,2443,684,392,212,774,386,320,623,341,48,682,175,225,181,745,657,425,302,769,563,451,383,694,139,944,605,485,167,312,281,14,34,65,17,774,4,34,62,3,33,25,14,0.33,0.05,1.1,1.09,1.02,1.17,False,False,False,False,True,True,False,False,False,True,False,True,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
211,HLCC/4,193,455,37,macdh,347,9,6,4,0.14,1153,355,344,272,503,91,20,908,268,93,326,341,200,159,764,545,369,349,752,549,341,262,880,458,367,647,685,743,403,649,22,23,90,6,439,8,39,42,17,150,10,16,0.07,0.3,1.08,1.17,1.04,1.07,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
212,HL/2,157,476,31,macd,78,6,6,10,0.03,2333,720,172,133,695,97,145,744,14,120,385,89,326,483,950,606,500,313,752,741,301,276,280,290,752,885,302,538,63,412,13,24,54,17,750,3,7,36,10,851,5,6,0.17,0.36,1.12,1.18,1.14,1.17,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
213,HLCC/4,175,398,42,macdh,302,7,6,5,0.13,2770,966,339,149,377,273,100,199,365,131,893,301,113,46,910,828,496,275,604,509,375,301,372,24,95,741,243,16,854,951,8,42,15,2,928,4,41,9,17,777,19,21,0.32,0.39,1.05,1.05,1.08,1.06,False,True,True,False,True,False,False,False,False,False,False,True,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
214,close,207,509,33,macdh,30,9,6,15,0.19,544,388,158,215,43,26,22,950,298,376,109,246,348,285,752,649,366,276,858,629,498,270,355,789,808,882,698,765,993,894,8,15,17,9,192,13,43,29,4,180,24,14,0.08,0.09,1.05,1.12,1.19,1.09,False,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,0.0,False,True,0.0,0.0,0.0
215,HL/2,144,460,28,macds,364,9,6,1,0.22,851,974,285,27,39,221,112,851,394,356,331,224,18,5,952,598,496,377,912,910,370,277,486,175,654,639,655,28,48,371,14,36,79,13,294,4,52,9,15,272,6,6,0.16,0.09,1.04,1.18,1.2,1.11,True,True,True,True,True,True,False,True,True,True,False,False,False,False,True,True,False,0.0,False,True,0.0,0.0,0.0
216,OHLC/4,152,509,35,macdh,324,8,6,10,0.12,2479,746,148,74,79,188,234,616,243,100,560,48,117,502,933,744,476,391,867,800,421,354,216,365,870,971,324,188,255,686,3,16,79,12,817,2,4,87,1,973,13,17,0.27,0.27,1.05,1.02,1.0,1.08,False,False,True,True,True,True,True,False,False,False,True,False,True,False,True,False,False,0.0,False,True,0.0,0.0,0.0
217,HLCC/4,195,475,42,macdh,379,8,6,3,0.27,2216,571,102,343,90,288,270,121,250,322,940,14,120,726,730,522,308,286,883,518,460,273,889,343,192,835,817,796,773,321,22,53,18,3,592,11,29,92,18,124,25,1,0.36,0.11,1.2,1.02,1.11,1.04,True,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True,0.0,False,True,0.0,0.0,0.0
218,HLCC/4,145,471,34,macd,220,9,6,7,0.16,1285,303,241,61,961,261,328,905,228,104,948,241,30,64,878,629,305,269,989,678,389,290,270,645,494,450,326,634,304,701,3,31,89,14,700,7,51,80,16,93,4,13,0.29,0.01,1.19,1.14,1.17,1.14,True,False,False,False,False,True,False,True,True,True,True,True,True,False,True,False,True,0.0,False,True,0.0,0.0,0.0
219,high,208,423,28,macd,332,7,6,5,0.05,2514,591,316,320,411,306,246,308,208,302,987,195,245,632,895,526,497,480,999,908,430,291,427,52,502,211,707,609,311,987,28,43,88,19,561,3,40,56,16,302,6,25,0.38,0.16,1.06,1.19,1.19,1.2,True,False,False,True,False,True,True,False,False,False,True,False,True,True,True,True,False,0.0,False,True,0.0,0.0,0.0
220,low,168,459,39,macd,215,9,6,7,0.31,1040,925,250,182,768,181,4,62,33,60,180,112,149,112,839,685,418,315,816,760,396,283,87,580,538,938,52,786,641,586,5,52,32,5,671,7,26,67,13,841,13,21,0.39,0.12,1.0,1.15,1.18,1.08,False,True,False,True,False,False,True,True,True,True,True,False,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
221,HLCC/4,175,513,41,macd,21,9,6,14,0.34,1054,452,110,321,382,100,191,388,242,234,94,83,32,979,889,820,482,344,781,502,442,357,12,308,402,815,744,409,580,869,10,31,15,1,126,14,32,63,7,639,19,11,0.04,0.04,1.02,1.17,1.03,1.07,False,False,True,True,True,True,False,False,False,True,False,False,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
222,close,212,393,39,macds,206,8,6,16,0.17,2488,388,389,240,793,210,261,30,361,85,459,135,54,216,686,563,480,450,677,537,340,322,342,344,35,293,734,252,700,536,10,49,65,7,892,17,37,97,8,689,9,17,0.22,0.15,1.1,1.2,1.06,1.0,True,False,True,True,True,False,True,True,True,True,False,False,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
223,HLC/3,168,490,42,macd,139,8,6,9,0.12,1422,748,17,352,356,145,284,551,67,392,205,315,294,367,584,515,404,304,920,548,436,318,28,811,860,184,872,786,172,632,18,26,88,6,972,5,23,28,12,897,3,23,0.07,0.35,1.06,1.05,1.01,1.14,True,True,True,False,True,True,False,True,True,False,False,True,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
224,HLC/3,191,379,42,macd,347,9,6,3,0.19,2422,749,65,346,362,325,241,182,364,237,993,54,211,668,811,687,464,271,921,506,406,333,427,297,229,904,514,371,176,560,9,54,93,1,915,5,22,62,11,631,6,21,0.36,0.24,1.09,1.19,1.11,1.04,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,True,True,0.0,False,True,0.0,0.0,0.0
225,low,183,359,37,macdh,289,7,6,12,0.27,2216,461,46,48,144,69,222,417,134,376,313,149,125,341,514,502,461,417,937,511,473,362,969,315,880,627,508,588,371,375,28,59,11,6,76,2,19,31,9,925,5,17,0.18,0.11,1.1,1.13,1.14,1.06,True,False,False,False,True,True,True,False,False,True,False,True,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
226,HL/2,183,419,42,macd,371,6,6,12,0.1,2391,449,50,191,88,5,357,406,375,354,515,3,334,765,991,927,447,278,636,609,437,382,340,747,285,542,371,86,499,832,13,25,89,13,744,7,50,36,1,680,13,8,0.02,0.1,1.02,1.04,1.03,1.15,False,False,False,True,False,True,True,False,False,False,True,False,True,True,False,False,True,0.0,False,True,0.0,0.0,0.0
227,HL/2,182,446,28,macds,273,8,6,12,0.29,839,254,256,388,501,190,351,134,232,289,515,318,119,263,851,539,360,310,804,570,308,286,190,367,318,192,428,165,874,60,18,60,85,18,359,7,47,9,18,681,2,5,0.2,0.16,1.15,1.02,1.18,1.07,True,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,True,0.0,False,True,0.0,0.0,0.0
228,open,198,390,34,macds,345,6,6,4,0.13,1641,231,197,328,122,356,99,529,358,140,475,184,63,77,709,656,402,364,929,675,474,441,191,851,580,409,295,87,298,988,15,55,10,10,836,4,15,99,20,720,2,1,0.38,0.13,1.18,1.16,1.01,1.09,False,True,False,True,False,False,False,False,True,True,False,False,True,False,True,True,True,0.0,False,True,0.0,0.0,0.0
229,OHLC/4,163,434,34,macds,397,6,6,12,0.38,2098,227,59,350,489,241,249,491,161,58,251,273,363,594,670,521,334,282,936,509,354,290,777,338,799,969,957,402,26,289,12,55,11,10,535,3,15,37,2,168,22,25,0.1,0.14,1.04,1.04,1.03,1.0,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
230,HL/2,158,460,29,macds,74,8,6,19,0.07,2063,512,193,241,115,337,123,632,209,72,791,352,101,4,612,555,382,313,905,716,325,295,65,906,584,634,703,663,956,343,3,57,98,15,810,2,20,46,9,877,10,21,0.23,0.28,1.17,1.0,1.01,1.0,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True,0.0,False,True,0.0,0.0,0.0
231,low,173,383,41,macd,33,9,6,15,0.05,1658,272,362,162,319,48,113,644,345,338,886,145,352,157,994,624,409,339,916,681,399,286,583,669,893,357,536,838,772,693,3,56,38,9,423,8,26,96,11,803,20,20,0.18,0.13,1.04,1.07,1.04,1.07,False,True,False,True,True,False,True,False,True,True,True,True,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
232,HLCC/4,180,363,28,macds,40,8,6,15,0.15,242,310,193,102,745,304,187,590,340,29,305,313,142,671,791,787,453,252,762,692,477,378,351,3,875,132,435,628,302,333,5,29,102,12,400,13,44,71,15,50,1,23,0.27,0.15,1.19,1.06,1.18,1.0,False,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
233,HL/2,157,441,41,macd,35,6,6,12,0.24,622,869,145,71,967,364,136,997,137,373,197,58,246,847,737,675,431,293,957,591,450,361,151,541,922,286,986,404,754,770,27,50,96,12,924,7,28,6,9,82,4,7,0.33,0.32,1.15,1.08,1.08,1.15,False,True,True,True,False,True,True,True,False,False,True,False,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
234,HL/2,157,389,40,macdh,178,7,6,16,0.2,1927,790,244,24,619,88,290,84,141,122,95,316,22,485,782,724,429,365,889,593,457,318,770,917,643,667,796,518,224,250,5,52,99,12,457,4,8,87,11,600,17,3,0.2,0.03,1.2,1.14,1.03,1.04,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
235,HLC/3,195,525,39,macd,41,7,6,3,0.15,492,800,181,189,722,19,75,39,304,190,6,64,69,649,638,623,421,390,897,892,394,280,637,280,80,99,316,208,391,808,29,31,8,18,782,15,17,43,13,159,8,21,0.13,0.04,1.03,1.04,1.2,1.0,True,False,True,False,False,True,False,True,True,True,False,False,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
236,HLC/3,177,405,31,macd,239,8,6,3,0.28,2344,415,261,281,115,325,177,103,208,282,651,61,168,593,800,653,456,367,584,500,357,289,564,496,57,336,731,515,932,368,14,34,64,18,467,14,32,92,2,681,25,12,0.09,0.08,1.18,1.17,1.0,1.02,False,False,False,True,False,True,False,True,True,False,False,True,True,False,True,False,False,0.0,False,True,0.0,0.0,0.0
237,OHLC/4,144,394,36,macds,128,8,6,1,0.21,803,512,215,78,293,305,399,521,137,387,230,350,313,874,815,549,471,376,915,577,465,322,842,942,252,482,322,550,313,933,25,49,43,5,196,12,17,101,2,530,14,6,0.07,0.32,1.02,1.12,1.19,1.2,False,True,False,False,False,False,True,False,True,True,True,False,True,True,True,True,True,0.0,False,True,0.0,0.0,0.0
238,close,181,472,38,macdh,203,6,6,15,0.03,537,885,107,297,961,245,356,56,282,331,25,42,65,992,683,500,462,392,854,704,340,283,203,87,174,930,767,775,595,437,17,28,103,7,226,5,20,53,2,202,21,3,0.27,0.11,1.16,1.05,1.09,1.13,False,True,False,False,True,False,True,False,True,False,True,True,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
239,HL/2,199,373,30,macd,127,8,6,9,0.31,957,217,136,14,493,38,129,83,143,341,237,262,97,330,948,761,490,268,626,564,481,372,274,842,209,401,626,641,136,22,22,28,15,9,4,10,31,39,13,267,11,15,0.33,0.03,1.01,1.11,1.1,1.03,True,False,False,True,True,False,True,True,False,False,True,False,True,False,True,False,True,0.0,False,True,0.0,0.0,0.0
240,close,164,470,30,macds,364,8,6,1,0.25,2066,935,63,74,202,8,359,874,171,257,566,7,30,781,727,584,336,257,1000,570,293,275,679,760,699,133,911,364,888,586,26,57,61,7,420,2,51,5,3,301,21,10,0.19,0.39,1.18,1.1,1.07,1.09,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
241,open,212,419,37,macdh,274,6,6,2,0.29,1067,660,27,368,503,257,30,460,208,77,828,188,254,664,764,718,425,355,652,603,359,265,82,574,922,853,335,357,877,159,7,33,50,6,399,7,29,3,19,716,2,6,0.23,0.39,1.18,1.02,1.12,1.14,False,True,True,True,False,True,False,True,True,True,False,False,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
242,high,161,505,42,macdh,277,6,6,18,0.29,1587,547,4,399,392,261,328,82,187,46,147,38,136,578,853,832,458,382,590,577,411,319,128,355,780,8,680,291,889,887,17,29,34,11,998,7,23,27,20,785,11,1,0.39,0.35,1.01,1.12,1.17,1.04,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,True,True,0.0,False,True,0.0,0.0,0.0
243,HLC/3,152,432,39,macds,382,8,6,19,0.3,805,531,273,8,674,187,305,243,182,135,529,243,125,468,652,501,281,265,545,515,471,310,11,63,269,497,478,15,322,729,3,33,102,14,286,13,38,27,1,429,25,7,0.13,0.03,1.17,1.18,1.13,1.04,True,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
244,open,191,419,36,macdh,8,6,6,20,0.16,2086,597,115,234,762,165,356,75,184,271,125,207,343,261,754,636,490,434,875,522,434,418,940,732,987,616,534,430,542,241,12,56,87,1,965,13,33,68,18,645,12,17,0.18,0.22,1.15,1.04,1.03,1.03,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,False,True,0.0,False,True,0.0,0.0,0.0
245,HL/2,188,419,28,macd,10,7,6,9,0.3,1883,638,79,296,118,4,215,781,302,299,576,275,72,591,543,528,427,326,899,814,500,278,120,280,464,829,943,382,466,100,5,28,71,4,438,3,23,60,6,16,9,18,0.18,0.03,1.0,1.0,1.05,1.2,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
246,HLC/3,186,423,35,macdh,79,7,6,4,0.02,348,948,188,78,642,169,151,680,225,347,449,118,222,648,945,916,353,352,864,820,348,283,288,725,800,134,325,464,358,91,3,49,59,3,198,14,42,31,13,716,19,2,0.22,0.33,1.16,1.12,1.15,1.11,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
247,high,166,366,29,macd,208,9,6,4,0.17,2914,604,173,288,283,162,281,505,357,64,588,383,286,96,600,560,431,305,984,724,413,327,186,896,144,870,892,304,206,595,27,37,51,12,29,18,36,7,3,953,18,21,0.39,0.03,1.03,1.01,1.15,1.0,True,False,False,False,False,True,False,True,False,True,True,False,False,False,True,True,False,0.0,False,True,0.0,0.0,0.0
248,close,159,420,36,macds,351,9,6,16,0.21,1296,540,310,112,346,30,258,131,265,82,268,74,300,81,660,592,477,300,820,530,454,448,990,376,829,420,609,233,576,188,23,57,64,15,470,13,26,6,5,380,1,10,0.2,0.13,1.17,1.1,1.1,1.04,True,True,True,False,True,True,True,False,True,True,False,True,False,True,True,False,True,0.0,False,True,0.0,0.0,0.0
249,close,145,397,32,macd,41,6,6,17,0.31,1761,467,210,253,155,300,164,115,312,65,849,298,64,567,779,636,486,282,906,674,347,343,434,445,114,318,445,209,119,583,15,52,47,8,32,14,33,80,3,565,6,2,0.34,0.16,1.14,1.09,1.19,1.17,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
250,OHLC/4,198,463,33,macd,77,9,6,11,0.17,1134,419,57,354,831,26,176,902,161,297,536,83,211,695,869,547,394,308,917,809,460,383,593,739,345,832,220,981,878,158,6,26,44,11,702,12,33,38,8,989,24,12,0.16,0.32,1.0,1.18,1.2,1.06,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
251,HLCC/4,159,532,30,macdh,82,8,6,1,0.05,2823,650,259,5,478,250,36,783,363,289,349,321,340,631,869,644,393,255,694,524,367,347,368,719,299,236,698,2,100,252,7,28,53,18,605,8,36,50,1,669,16,22,0.15,0.13,1.18,1.18,1.16,1.11,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,0.0,False,True,0.0,0.0,0.0
252,OHLC/4,169,428,41,macdh,136,9,6,18,0.22,744,368,40,37,19,25,127,624,184,176,924,16,203,586,858,831,442,354,925,720,443,344,981,658,260,108,729,866,130,231,4,24,86,18,646,11,32,28,20,434,23,1,0.24,0.08,1.07,1.11,1.1,1.07,False,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
253,HL/2,184,503,41,macd,195,7,6,17,0.22,2009,225,78,10,323,250,279,703,186,36,535,127,242,911,724,656,410,396,897,617,464,400,539,194,814,550,795,407,550,243,22,45,48,6,866,9,40,50,15,515,15,22,0.25,0.11,1.01,1.18,1.2,1.04,False,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
254,high,203,372,39,macds,101,8,6,1,0.09,2068,754,25,16,407,335,308,418,155,38,63,329,39,140,919,885,467,287,725,666,493,292,905,789,609,15,753,261,186,471,25,33,5,13,826,8,20,28,4,378,9,3,0.03,0.18,1.11,1.14,1.02,1.01,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
255,HL/2,162,390,39,macds,286,7,6,9,0.29,1206,523,329,383,980,14,339,727,356,165,735,83,357,108,847,688,310,257,824,788,429,320,595,249,253,490,312,801,263,614,14,27,89,5,597,13,41,72,4,830,14,13,0.31,0.02,1.07,1.03,1.18,1.16,True,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
256,close,175,445,41,macdh,279,9,6,11,0.23,1996,840,329,156,315,197,111,186,359,61,566,316,180,859,902,745,405,278,804,758,458,376,144,515,181,334,66,696,56,247,8,22,91,3,560,5,26,64,8,930,20,2,0.03,0.02,1.04,1.18,1.09,1.03,False,True,False,True,True,True,True,False,False,False,False,True,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
257,open,206,392,38,macdh,302,8,6,7,0.38,2218,924,380,4,664,90,21,98,145,286,286,15,8,841,772,739,423,377,683,563,467,317,984,827,445,903,125,902,115,493,5,38,62,11,541,13,15,47,1,740,20,10,0.26,0.36,1.13,1.04,1.13,1.07,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
258,low,212,403,36,macd,192,8,6,20,0.05,679,256,216,84,345,76,121,996,355,203,408,89,50,217,947,885,381,348,806,748,457,364,856,142,800,945,298,519,234,620,22,50,45,9,728,6,36,70,12,842,14,16,0.01,0.09,1.05,1.04,1.18,1.0,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,True,0.0,False,True,0.0,0.0,0.0
259,HLCC/4,196,476,29,macdh,212,7,6,9,0.02,1900,652,152,262,244,101,382,223,216,287,705,19,269,621,992,674,446,310,867,677,399,314,870,500,91,590,775,957,2,34,11,41,26,1,410,15,36,7,3,482,20,5,0.11,0.06,1.12,1.17,1.04,1.18,False,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,0.0,False,True,0.0,0.0,0.0
260,HL/2,146,407,36,macds,285,6,6,2,0.37,2091,249,296,361,622,121,62,649,27,42,184,325,225,452,883,516,332,286,864,635,483,258,910,252,176,262,345,167,241,52,25,51,76,11,23,6,13,18,6,544,3,15,0.3,0.25,1.13,1.06,1.17,1.07,True,True,True,True,True,False,True,True,False,True,True,False,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
261,HL/2,197,480,28,macds,82,6,6,7,0.4,380,727,172,274,768,243,171,765,81,53,68,7,371,620,869,862,357,311,799,704,459,398,739,278,831,997,326,259,286,877,4,7,20,10,852,10,24,94,8,859,10,3,0.02,0.22,1.01,1.02,1.14,1.11,True,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,0.0,False,True,0.0,0.0,0.0
